dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,liked
1, 17:00:00,19,14,1,0,1,0
4, 09:00:00,32,21,0,0,1,0
0, 20:00:00,38,9,0,0,0,0
5, 14:00:00,24,9,0,0,0,0
3, 15:00:00,19,27,0,0,1,0
5, 22:00:00,27,24,1,0,1,0
3, 03:00:00,22,28,0,0,1,0
2, 00:00:00,26,45,0,0,0,1
4, 03:00:00,51,21,0,1,0,1
3, 13:00:00,28,14,0,0,1,0
2, 13:00:00,25,31,0,0,0,0
3, 20:00:00,25,15,0,0,1,0
5, 01:00:00,31,11,0,0,0,1
6, 05:00:00,45,17,0,1,0,0
1, 01:00:00,37,18,0,0,1,0
5, 18:00:00,26,11,0,0,0,0
0, 03:00:00,28,16,0,1,1,0
3, 13:00:00,19,16,1,0,1,0
3, 02:00:00,44,16,0,0,1,0
0, 06:00:00,22,15,0,0,1,0
3, 04:00:00,32,19,0,0,1,1
5, 21:00:00,51,10,0,0,0,1
1, 21:00:00,22,5,0,0,1,1
5, 01:00:00,25,9,0,0,1,0
3, 05:00:00,18,13,0,0,1,0
4, 15:00:00,24,88,1,0,1,0
3, 14:00:00,22,3,0,0,0,0
5, 13:00:00,25,22,0,0,1,0
4, 20:00:00,26,23,0,0,1,0
0, 14:00:00,44,11,0,0,0,0
4, 22:00:00,26,5,0,0,0,0
5, 12:00:00,27,25,0,1,1,1
6, 03:00:00,17,5,0,0,1,0
4, 09:00:00,37,19,0,1,1,0
3, 19:00:00,28,5,0,0,0,0
6, 00:00:00,26,42,0,0,1,0
5, 16:00:00,48,7,0,0,1,0
2, 00:00:00,39,4,0,0,0,0
0, 17:00:00,33,19,0,1,1,0
2, 03:00:00,23,9,0,0,0,1
5, 23:00:00,65,8,0,0,1,0
6, 22:00:00,51,1,0,0,0,0
5, 00:00:00,21,7,0,0,1,0
6, 18:00:00,36,8,0,1,0,0
1, 21:00:00,40,48,0,0,0,1
6, 21:00:00,21,3,0,0,1,0
2, 14:00:00,30,15,0,0,0,0
1, 20:00:00,20,38,0,0,1,0
4, 15:00:00,59,4,0,1,0,0
0, 22:00:00,17,26,0,0,0,0
6, 18:00:00,42,5,1,0,1,0
5, 21:00:00,28,4,0,0,0,0
2, 14:00:00,29,18,0,0,1,0
6, 19:00:00,57,9,0,1,1,0
6, 17:00:00,28,18,0,0,1,0
4, 18:00:00,17,5,0,0,0,0
3, 07:00:00,33,8,0,0,0,0
1, 04:00:00,28,36,0,1,0,1
5, 22:00:00,34,16,0,0,0,0
1, 13:00:00,31,35,0,0,1,0
2, 16:00:00,27,54,0,0,0,1
4, 20:00:00,36,20,0,0,1,1
0, 19:00:00,19,12,0,0,0,0
4, 15:00:00,34,133,1,0,1,0
5, 03:00:00,22,19,0,0,0,1
4, 20:00:00,32,20,0,0,0,0
0, 08:00:00,31,18,0,0,0,0
5, 15:00:00,55,10,0,0,0,0
1, 21:00:00,19,46,0,0,1,1
4, 18:00:00,35,15,0,0,1,0
1, 00:00:00,24,9,0,0,0,0
4, 23:00:00,21,50,0,0,1,1
5, 18:00:00,26,26,0,0,0,0
6, 15:00:00,22,4,0,0,0,0
1, 02:00:00,26,15,0,1,0,0
4, 14:00:00,23,13,0,0,1,1
6, 20:00:00,24,2,1,0,1,0
3, 18:00:00,28,35,0,1,0,0
0, 14:00:00,26,13,0,1,0,0
1, 14:00:00,20,1,0,0,1,0
1, 03:00:00,37,11,0,0,0,0
3, 23:00:00,19,19,0,0,1,0
5, 14:00:00,43,23,0,0,1,0
5, 14:00:00,56,9,0,0,0,0
3, 00:00:00,41,19,0,0,0,0
0, 06:00:00,24,9,0,0,1,0
4, 19:00:00,34,49,0,0,1,0
4, 16:00:00,40,9,0,0,1,0
5, 04:00:00,36,10,1,0,1,0
6, 10:00:00,24,2,0,1,0,0
1, 04:00:00,26,20,0,0,1,0
3, 22:00:00,21,31,0,1,1,0
2, 00:00:00,19,14,0,0,0,1
2, 20:00:00,48,45,0,0,1,0
1, 19:00:00,32,39,0,0,0,0
3, 03:00:00,36,24,0,0,0,0
6, 05:00:00,36,9,0,0,1,0
1, 04:00:00,20,14,0,0,1,1
6, 11:00:00,50,9,0,0,0,0
5, 20:00:00,28,42,0,0,0,1
2, 05:00:00,29,40,0,0,0,1
0, 11:00:00,27,8,0,0,0,0
0, 18:00:00,42,45,0,0,0,0
6, 17:00:00,49,47,0,0,1,1
0, 01:00:00,43,10,0,1,0,0
1, 17:00:00,24,5,0,0,0,1
1, 20:00:00,36,18,0,0,1,0
3, 16:00:00,29,18,0,1,1,0
1, 01:00:00,42,4,0,0,0,1
6, 23:00:00,19,17,0,0,1,1
4, 23:00:00,66,11,0,0,0,0
3, 00:00:00,32,34,0,0,1,0
0, 12:00:00,41,16,0,0,0,0
0, 14:00:00,43,3,0,1,0,0
2, 15:00:00,36,1,0,0,0,0
3, 18:00:00,30,3,0,0,1,0
3, 03:00:00,31,7,0,0,1,1
4, 13:00:00,29,22,1,0,1,0
4, 12:00:00,60,8,0,1,0,0
4, 13:00:00,35,12,0,0,1,0
4, 07:00:00,31,9,0,0,1,0
4, 16:00:00,25,18,0,0,1,0
3, 21:00:00,17,12,0,0,0,0
5, 23:00:00,35,32,0,0,1,1
3, 05:00:00,29,23,0,0,1,0
3, 20:00:00,25,5,0,1,1,1
4, 00:00:00,20,17,0,0,1,0
3, 00:00:00,23,68,0,0,1,0
5, 16:00:00,48,7,0,0,1,0
4, 13:00:00,22,11,0,0,1,1
0, 02:00:00,23,12,0,0,1,0
3, 17:00:00,65,5,0,0,0,0
1, 11:00:00,55,46,0,0,0,0
5, 21:00:00,27,6,0,0,0,0
3, 15:00:00,30,23,0,0,1,0
6, 10:00:00,24,19,0,0,1,0
5, 05:00:00,20,21,0,0,1,0
0, 16:00:00,39,26,0,1,0,0
6, 23:00:00,28,1,0,0,1,0
2, 02:00:00,22,27,0,0,1,0
4, 10:00:00,31,8,0,0,0,0
4, 20:00:00,42,47,0,1,0,0
6, 01:00:00,26,33,0,0,1,0
3, 05:00:00,22,36,0,0,1,0
3, 11:00:00,22,7,0,0,1,0
5, 04:00:00,31,29,0,0,1,0
0, 01:00:00,41,3,0,0,1,1
0, 12:00:00,28,37,0,0,1,0
5, 01:00:00,24,10,0,0,1,0
4, 19:00:00,22,30,0,0,1,0
0, 00:00:00,40,21,0,0,1,0
4, 22:00:00,29,16,0,0,0,1
4, 22:00:00,27,21,1,0,1,0
3, 23:00:00,25,6,0,1,0,0
1, 10:00:00,25,25,0,0,1,1
1, 14:00:00,47,10,0,0,0,0
3, 19:00:00,39,10,0,0,1,0
0, 13:00:00,22,30,0,0,0,0
4, 21:00:00,45,31,0,0,0,0
5, 12:00:00,20,22,0,0,1,0
2, 13:00:00,19,13,0,0,1,0
1, 03:00:00,25,52,0,0,1,0
1, 05:00:00,42,36,0,1,0,0
4, 19:00:00,26,15,0,0,1,0
1, 20:00:00,35,25,0,1,1,0
5, 19:00:00,27,10,0,0,0,0
6, 19:00:00,27,28,1,0,0,1
0, 21:00:00,31,44,0,1,0,0
0, 18:00:00,23,27,0,0,0,0
6, 13:00:00,23,23,0,0,0,0
0, 23:00:00,21,34,0,0,1,0
1, 17:00:00,42,13,0,0,0,0
1, 12:00:00,23,32,0,1,1,0
0, 00:00:00,39,9,0,1,1,0
6, 03:00:00,40,5,0,0,0,1
4, 13:00:00,25,24,1,0,1,0
3, 16:00:00,27,25,0,0,1,0
5, 23:00:00,23,1,0,0,0,0
1, 18:00:00,45,18,0,0,1,0
5, 11:00:00,40,25,0,0,0,0
4, 04:00:00,22,6,0,0,0,0
5, 06:00:00,19,6,0,0,1,0
2, 17:00:00,26,35,0,1,0,0
1, 06:00:00,29,31,0,0,1,0
3, 18:00:00,35,12,0,0,0,0
0, 07:00:00,30,8,1,0,1,1
3, 23:00:00,54,1,0,0,0,0
4, 21:00:00,53,24,0,0,0,0
1, 03:00:00,31,29,0,0,1,0
6, 00:00:00,36,23,0,0,1,0
6, 18:00:00,41,16,0,0,1,0
3, 14:00:00,25,10,0,1,0,0
4, 13:00:00,24,17,0,0,1,1
5, 18:00:00,27,7,0,0,0,1
0, 17:00:00,24,15,0,0,0,0
1, 21:00:00,20,71,0,0,1,0
3, 15:00:00,21,25,0,0,1,0
5, 19:00:00,62,28,0,0,1,0
6, 17:00:00,55,21,1,0,1,0
4, 22:00:00,39,24,0,0,1,0
4, 12:00:00,22,2,0,1,0,0
3, 16:00:00,61,9,0,0,0,0
2, 05:00:00,52,20,0,0,1,0
2, 20:00:00,23,19,1,0,1,0
6, 23:00:00,34,64,0,1,1,0
1, 22:00:00,23,30,0,1,1,0
2, 22:00:00,19,7,0,0,0,0
3, 22:00:00,22,45,0,1,1,0
0, 08:00:00,29,50,0,0,1,0
6, 21:00:00,33,4,0,0,1,0
4, 21:00:00,23,43,0,0,1,0
1, 11:00:00,23,28,0,0,1,0
0, 22:00:00,30,34,0,0,1,0
0, 23:00:00,43,19,0,0,0,0
6, 03:00:00,20,12,0,0,1,0
4, 16:00:00,29,15,0,0,1,0
1, 22:00:00,19,21,0,0,0,0
1, 17:00:00,50,24,0,0,0,0
6, 02:00:00,53,23,0,0,0,0
2, 22:00:00,37,35,0,0,0,0
4, 17:00:00,38,16,0,0,0,0
0, 13:00:00,17,12,0,0,1,0
3, 20:00:00,26,25,0,0,1,0
0, 20:00:00,33,10,0,0,1,0
4, 02:00:00,36,2,0,0,0,0
4, 09:00:00,34,12,0,0,1,0
4, 22:00:00,29,8,0,1,0,0
2, 23:00:00,20,37,0,0,0,0
6, 10:00:00,26,80,0,0,0,1
3, 17:00:00,76,27,0,0,0,1
6, 23:00:00,29,39,1,1,1,0
1, 11:00:00,53,7,0,0,1,0
6, 06:00:00,24,10,0,0,1,1
6, 15:00:00,37,68,0,1,1,0
2, 06:00:00,33,21,0,0,1,0
5, 19:00:00,57,2,0,0,0,0
5, 18:00:00,26,7,0,0,0,0
1, 03:00:00,38,16,1,0,1,0
5, 02:00:00,21,66,0,0,1,0
0, 19:00:00,50,9,0,0,1,0
0, 12:00:00,19,16,0,0,0,1
1, 21:00:00,26,5,0,0,1,0
3, 02:00:00,34,19,1,0,1,0
4, 15:00:00,50,9,0,1,0,0
0, 17:00:00,31,16,0,0,1,0
4, 10:00:00,25,19,0,0,1,1
3, 15:00:00,22,17,0,0,1,0
5, 15:00:00,23,15,0,1,1,0
5, 22:00:00,24,10,0,0,0,0
6, 13:00:00,21,4,0,0,0,0
1, 16:00:00,30,16,0,1,1,0
5, 21:00:00,30,54,0,0,1,0
0, 13:00:00,36,5,0,0,1,0
1, 22:00:00,42,13,0,0,0,0
6, 12:00:00,20,23,0,0,1,0
6, 00:00:00,22,14,0,0,1,1
3, 18:00:00,23,34,0,0,1,0
2, 16:00:00,30,11,1,0,1,0
0, 17:00:00,27,32,0,1,0,1
0, 15:00:00,22,51,0,0,1,0
4, 07:00:00,62,25,0,0,1,0
5, 00:00:00,63,41,1,1,1,0
5, 13:00:00,32,19,0,0,0,0
2, 02:00:00,28,19,0,0,0,0
3, 00:00:00,30,3,0,0,0,0
6, 23:00:00,29,1,0,0,0,0
5, 04:00:00,20,39,0,0,1,1
4, 01:00:00,22,14,0,1,0,0
0, 05:00:00,33,51,0,0,1,0
1, 13:00:00,31,7,0,1,1,0
6, 22:00:00,17,21,0,0,1,0
1, 15:00:00,65,20,0,0,1,0
5, 18:00:00,28,52,0,0,0,0
3, 09:00:00,39,4,0,0,0,0
2, 02:00:00,39,9,0,0,1,0
3, 16:00:00,20,20,1,0,1,0
6, 17:00:00,33,21,0,0,1,0
6, 16:00:00,30,68,1,0,1,0
6, 01:00:00,52,29,1,0,1,0
6, 02:00:00,23,15,0,0,1,0
5, 00:00:00,40,32,0,0,0,0
1, 19:00:00,27,6,0,0,0,0
0, 13:00:00,49,6,0,0,1,0
4, 15:00:00,21,24,0,0,1,0
4, 17:00:00,16,10,0,0,0,0
2, 16:00:00,29,36,0,1,0,0
4, 03:00:00,34,12,0,0,0,0
6, 16:00:00,47,5,0,0,0,1
2, 18:00:00,39,19,0,0,1,0
3, 14:00:00,43,8,0,0,1,0
0, 13:00:00,58,8,0,0,1,0
6, 13:00:00,45,29,1,0,1,0
6, 18:00:00,31,29,1,0,1,0
1, 12:00:00,32,21,1,0,1,0
6, 00:00:00,27,59,0,0,1,0
2, 16:00:00,55,6,0,0,0,0
1, 12:00:00,31,11,0,0,0,1
6, 07:00:00,26,6,0,0,0,0
3, 23:00:00,27,3,0,0,0,0
4, 06:00:00,30,7,0,0,0,0
1, 15:00:00,30,20,0,0,1,0
6, 07:00:00,21,8,0,0,0,0
6, 18:00:00,49,15,0,0,1,0
2, 22:00:00,23,24,0,0,1,0
6, 23:00:00,19,15,0,0,0,0
4, 22:00:00,28,11,0,0,0,0
6, 03:00:00,32,27,1,1,1,0
0, 21:00:00,32,25,0,0,0,0
6, 04:00:00,24,46,0,0,1,0
6, 02:00:00,30,18,0,0,1,0
2, 22:00:00,20,73,0,0,0,0
4, 15:00:00,29,2,0,0,1,0
3, 17:00:00,27,5,0,0,0,1
5, 09:00:00,30,24,1,0,1,1
0, 20:00:00,57,18,0,1,0,0
1, 16:00:00,30,12,0,0,1,0
4, 14:00:00,22,47,0,0,1,0
2, 04:00:00,22,35,0,1,1,0
5, 20:00:00,25,17,0,0,1,1
2, 21:00:00,28,55,0,0,1,1
0, 13:00:00,31,2,0,0,0,0
5, 01:00:00,71,15,0,0,0,0
4, 06:00:00,31,32,0,1,1,0
2, 12:00:00,26,21,0,0,0,0
3, 00:00:00,31,29,0,0,1,0
2, 00:00:00,30,9,0,0,0,0
4, 01:00:00,53,16,0,0,0,1
0, 17:00:00,45,11,0,0,0,0
5, 16:00:00,40,19,0,1,1,0
5, 01:00:00,29,34,0,0,1,0
0, 01:00:00,22,23,0,1,1,0
6, 10:00:00,26,8,0,0,1,0
6, 14:00:00,24,33,0,0,1,0
1, 18:00:00,22,48,0,0,1,0
0, 21:00:00,46,25,0,0,1,1
5, 11:00:00,33,13,0,0,1,0
6, 17:00:00,41,17,1,0,0,1
0, 16:00:00,36,30,0,1,1,0
2, 02:00:00,29,23,0,0,1,0
2, 10:00:00,30,21,0,0,1,0
3, 21:00:00,38,23,0,0,1,0
5, 01:00:00,32,30,0,1,0,0
0, 14:00:00,38,2,0,0,0,0
2, 04:00:00,30,41,0,1,1,0
6, 15:00:00,28,32,0,0,1,0
3, 00:00:00,46,10,0,1,0,0
4, 03:00:00,59,34,0,0,1,0
4, 08:00:00,25,19,0,0,1,0
6, 23:00:00,17,12,0,0,0,0
0, 17:00:00,45,29,0,0,1,0
1, 02:00:00,45,13,0,0,0,0
6, 20:00:00,32,35,0,1,1,1
6, 21:00:00,38,6,0,1,0,0
4, 08:00:00,23,22,0,1,0,0
5, 23:00:00,24,5,0,0,0,0
4, 17:00:00,23,4,0,0,1,0
3, 16:00:00,20,16,0,0,0,0
0, 09:00:00,28,9,0,0,1,0
2, 09:00:00,35,10,0,1,0,0
6, 04:00:00,25,19,0,0,1,0
3, 19:00:00,31,27,0,0,1,0
5, 00:00:00,34,19,0,0,1,0
6, 21:00:00,30,11,0,0,0,1
3, 01:00:00,29,21,0,0,1,1
1, 15:00:00,32,19,0,0,0,1
0, 02:00:00,28,17,0,0,1,0
0, 06:00:00,28,10,0,0,1,0
1, 11:00:00,26,13,0,0,0,0
5, 14:00:00,31,11,0,1,0,0
1, 14:00:00,40,27,0,0,1,0
1, 23:00:00,57,5,0,1,0,0
4, 00:00:00,33,21,0,0,1,0
3, 17:00:00,28,43,0,1,1,0
4, 15:00:00,24,29,0,0,1,0
0, 20:00:00,72,42,0,0,1,0
2, 23:00:00,18,23,1,0,0,1
5, 22:00:00,41,19,0,0,1,0
2, 20:00:00,23,6,0,0,1,0
5, 00:00:00,30,18,0,0,0,0
5, 14:00:00,30,23,0,0,1,0
4, 17:00:00,36,27,0,0,0,0
0, 18:00:00,32,13,0,1,0,0
0, 18:00:00,28,8,0,0,0,0
4, 08:00:00,55,19,0,0,1,1
1, 19:00:00,17,18,0,0,1,0
2, 12:00:00,23,4,0,0,0,0
4, 14:00:00,30,27,1,0,1,0
5, 16:00:00,26,3,0,1,0,1
3, 23:00:00,22,7,0,1,0,0
5, 16:00:00,25,22,0,0,0,0
5, 19:00:00,20,15,0,0,0,0
6, 06:00:00,28,19,1,0,0,0
6, 17:00:00,17,5,0,0,0,0
5, 12:00:00,42,21,0,0,1,0
4, 23:00:00,47,14,0,0,1,0
5, 23:00:00,22,62,0,0,1,0
4, 21:00:00,23,9,1,1,0,0
3, 18:00:00,27,57,1,0,1,0
4, 12:00:00,31,23,0,0,1,1
5, 03:00:00,31,17,0,1,1,0
6, 03:00:00,74,14,1,0,1,0
5, 22:00:00,23,25,1,1,1,0
5, 16:00:00,29,20,0,1,1,0
3, 03:00:00,35,10,0,0,1,0
4, 16:00:00,29,13,0,0,0,0
6, 16:00:00,39,26,0,0,1,0
2, 18:00:00,25,23,0,1,0,0
0, 08:00:00,17,45,1,0,0,0
0, 22:00:00,33,15,0,0,0,0
2, 07:00:00,28,21,0,0,1,0
3, 20:00:00,29,13,0,1,0,1
4, 22:00:00,29,31,1,0,1,0
4, 04:00:00,27,10,0,0,0,0
6, 03:00:00,28,14,0,0,1,0
5, 22:00:00,31,4,0,0,1,0
1, 19:00:00,21,28,0,0,1,0
2, 03:00:00,29,15,0,0,1,0
1, 00:00:00,25,38,0,0,0,0
2, 16:00:00,33,8,0,0,0,0
6, 22:00:00,37,46,0,1,1,0
3, 20:00:00,31,26,0,0,1,0
3, 10:00:00,47,18,0,1,1,0
5, 18:00:00,24,7,0,0,1,0
4, 15:00:00,28,42,0,0,1,0
0, 20:00:00,28,1,0,0,0,1
6, 09:00:00,29,19,1,0,1,0
3, 20:00:00,48,25,0,0,1,0
5, 12:00:00,28,1,0,0,0,0
5, 19:00:00,32,14,0,0,1,0
6, 00:00:00,31,42,0,0,1,0
2, 22:00:00,27,14,0,0,1,0
3, 14:00:00,19,22,0,0,0,1
5, 12:00:00,29,11,0,0,0,0
1, 09:00:00,30,25,1,1,1,0
1, 16:00:00,47,1,0,0,0,0
2, 13:00:00,20,41,0,1,1,0
4, 15:00:00,23,10,0,0,0,1
4, 18:00:00,22,54,0,0,0,0
4, 03:00:00,28,10,0,0,1,0
1, 20:00:00,18,37,0,1,1,0
5, 03:00:00,24,14,0,0,1,0
0, 06:00:00,40,21,0,0,1,0
1, 04:00:00,25,91,0,0,1,0
6, 20:00:00,29,17,0,0,0,0
6, 13:00:00,29,9,0,0,0,1
6, 15:00:00,60,4,0,0,1,0
3, 10:00:00,19,23,0,0,0,0
5, 09:00:00,22,8,0,0,0,0
2, 11:00:00,32,7,0,0,1,0
0, 06:00:00,31,14,0,1,1,0
0, 11:00:00,35,13,0,0,0,0
6, 01:00:00,40,34,0,1,1,0
1, 23:00:00,55,44,0,0,1,0
3, 23:00:00,21,10,0,0,1,0
1, 22:00:00,42,21,0,0,0,0
0, 01:00:00,39,17,0,0,0,0
4, 23:00:00,34,5,0,0,1,1
3, 05:00:00,20,44,0,1,1,0
3, 15:00:00,44,46,0,0,0,0
1, 13:00:00,32,7,1,0,0,0
2, 13:00:00,33,66,0,0,1,0
0, 21:00:00,24,29,0,1,0,0
2, 23:00:00,34,7,0,0,1,1
4, 23:00:00,22,21,0,0,1,0
5, 19:00:00,44,2,0,0,1,0
2, 22:00:00,55,8,1,1,1,0
1, 02:00:00,36,16,0,1,0,1
5, 04:00:00,23,34,0,1,1,0
2, 19:00:00,32,16,0,0,1,0
4, 19:00:00,30,15,0,0,1,0
2, 14:00:00,19,18,0,0,1,0
4, 17:00:00,34,29,0,1,1,0
5, 16:00:00,22,23,0,0,1,0
4, 02:00:00,33,3,0,0,1,0
1, 02:00:00,27,8,0,0,0,0
6, 00:00:00,32,42,0,0,1,1
4, 06:00:00,34,18,0,0,1,0
5, 17:00:00,47,14,0,0,1,0
6, 17:00:00,24,26,0,0,0,0
0, 21:00:00,21,10,0,0,0,0
3, 00:00:00,31,66,0,0,0,0
3, 20:00:00,26,1,0,0,0,1
4, 20:00:00,27,48,0,0,0,0
4, 21:00:00,35,25,0,0,1,0
0, 01:00:00,36,9,0,0,1,0
4, 03:00:00,22,35,0,0,1,0
2, 00:00:00,38,51,0,0,0,0
1, 15:00:00,23,19,0,0,1,1
5, 16:00:00,24,30,0,0,1,0
5, 22:00:00,21,1,0,0,0,0
5, 15:00:00,23,39,1,0,1,1
0, 07:00:00,41,46,0,0,0,0
6, 22:00:00,23,35,0,1,1,0
1, 21:00:00,39,5,0,1,0,0
1, 07:00:00,32,11,0,0,0,0
0, 07:00:00,35,10,0,0,1,1
3, 03:00:00,31,8,0,0,0,0
2, 10:00:00,22,35,0,0,1,1
1, 20:00:00,19,16,0,0,1,0
0, 02:00:00,27,12,0,0,1,0
4, 16:00:00,20,17,0,0,1,0
6, 19:00:00,31,15,0,0,0,0
1, 03:00:00,32,24,0,0,1,0
6, 20:00:00,21,5,0,0,0,0
1, 10:00:00,21,30,0,0,1,0
1, 01:00:00,35,4,0,0,1,0
1, 19:00:00,30,13,0,0,1,0
4, 22:00:00,18,17,0,0,1,1
1, 04:00:00,26,13,0,0,1,1
4, 12:00:00,19,28,0,0,0,0
2, 21:00:00,29,19,0,0,0,0
1, 00:00:00,51,16,0,0,1,1
2, 18:00:00,32,14,0,0,1,0
0, 15:00:00,45,7,0,0,0,0
3, 22:00:00,17,9,0,0,0,0
5, 21:00:00,24,16,0,0,1,0
1, 17:00:00,22,62,0,1,1,0
6, 23:00:00,20,2,1,0,1,1
2, 01:00:00,20,21,0,0,0,0
1, 21:00:00,26,7,0,0,0,0
5, 16:00:00,30,8,0,0,0,0
5, 22:00:00,39,12,0,0,0,0
3, 12:00:00,40,15,1,0,1,0
6, 18:00:00,27,22,0,0,1,0
4, 01:00:00,54,10,0,0,0,0
2, 10:00:00,70,18,0,0,0,0
6, 00:00:00,22,40,0,0,1,0
4, 02:00:00,23,11,0,0,1,1
2, 01:00:00,46,36,0,0,0,0
4, 16:00:00,18,40,0,0,1,0
1, 17:00:00,46,16,0,0,0,0
2, 17:00:00,24,22,0,0,1,0
6, 00:00:00,44,35,0,0,1,0
2, 00:00:00,29,12,0,0,1,1
2, 05:00:00,31,14,0,0,0,1
3, 20:00:00,31,17,0,0,1,1
3, 02:00:00,23,18,0,0,1,0
0, 09:00:00,31,16,0,0,1,0
1, 01:00:00,54,22,1,0,1,1
1, 09:00:00,18,31,0,0,1,0
0, 21:00:00,34,16,0,0,0,0
3, 16:00:00,68,18,1,0,1,0
2, 17:00:00,23,12,0,0,1,0
0, 12:00:00,32,17,0,0,1,0
5, 11:00:00,28,19,0,0,0,0
3, 21:00:00,24,2,0,1,1,0
3, 14:00:00,21,16,1,0,1,0
2, 15:00:00,28,65,0,1,1,0
1, 07:00:00,32,25,0,0,1,0
4, 22:00:00,28,11,0,0,0,0
5, 15:00:00,36,19,0,0,1,0
1, 14:00:00,52,18,0,1,0,0
4, 02:00:00,27,12,0,0,1,1
6, 14:00:00,24,29,0,0,1,0
0, 00:00:00,38,3,0,0,1,0
2, 16:00:00,33,24,0,0,1,0
0, 04:00:00,45,8,0,0,1,0
1, 09:00:00,23,13,0,0,0,0
3, 11:00:00,52,19,0,0,0,0
2, 07:00:00,27,22,0,0,0,1
4, 15:00:00,30,15,0,0,0,0
0, 17:00:00,35,2,0,0,0,0
6, 04:00:00,30,9,0,1,0,0
1, 20:00:00,39,24,0,0,1,0
4, 23:00:00,20,50,0,0,1,0
0, 20:00:00,30,29,0,1,1,0
1, 01:00:00,38,12,0,0,0,0
4, 17:00:00,28,7,0,0,1,0
5, 23:00:00,78,24,0,0,1,0
0, 16:00:00,49,13,0,0,1,0
1, 09:00:00,19,19,0,0,0,0
0, 12:00:00,34,18,0,0,1,0
2, 20:00:00,30,15,0,0,1,1
0, 17:00:00,26,25,0,1,0,0
6, 20:00:00,35,22,1,1,1,0
0, 14:00:00,63,41,0,0,0,0
1, 01:00:00,40,70,0,0,1,0
6, 00:00:00,20,27,0,0,1,1
1, 23:00:00,26,32,0,0,1,0
1, 19:00:00,24,2,0,0,1,0
4, 17:00:00,33,15,0,0,0,0
3, 01:00:00,41,27,0,0,1,0
0, 01:00:00,20,13,0,0,1,0
5, 17:00:00,21,8,0,0,0,0
1, 17:00:00,55,6,0,0,1,0
2, 20:00:00,24,8,0,0,1,0
5, 02:00:00,19,12,0,0,0,1
2, 23:00:00,61,6,0,0,0,0
6, 12:00:00,28,12,0,0,0,0
5, 12:00:00,32,10,0,0,0,0
2, 22:00:00,51,38,0,0,1,0
0, 13:00:00,23,55,0,1,1,0
6, 02:00:00,39,14,0,1,1,0
2, 13:00:00,51,18,0,1,0,1
4, 16:00:00,34,43,0,0,1,0
2, 02:00:00,41,10,0,0,0,0
5, 22:00:00,30,10,0,0,1,0
1, 03:00:00,24,7,0,0,1,0
4, 12:00:00,26,3,0,0,1,0
5, 16:00:00,45,31,0,0,0,0
1, 20:00:00,29,23,1,0,1,1
3, 17:00:00,31,8,0,0,0,0
4, 21:00:00,23,2,0,0,1,0
0, 22:00:00,35,6,1,1,0,0
6, 16:00:00,48,12,0,0,0,1
3, 14:00:00,21,30,0,0,1,0
2, 03:00:00,33,9,0,0,1,0
3, 19:00:00,41,9,0,1,0,0
5, 20:00:00,35,35,0,0,1,0
3, 00:00:00,31,22,0,0,1,1
5, 17:00:00,24,8,0,0,1,0
3, 18:00:00,28,74,0,0,1,0
2, 16:00:00,24,28,0,0,1,0
3, 16:00:00,30,1,0,0,1,0
0, 14:00:00,55,13,0,0,0,0
2, 03:00:00,27,17,0,0,1,0
6, 16:00:00,29,24,0,0,0,1
1, 22:00:00,46,12,0,0,1,0
2, 11:00:00,55,34,0,0,1,0
5, 02:00:00,27,15,0,0,1,0
0, 13:00:00,36,31,0,0,0,1
5, 01:00:00,40,13,0,0,0,0
3, 17:00:00,27,13,0,0,0,0
0, 16:00:00,24,11,0,1,0,0
0, 20:00:00,31,17,0,0,0,1
6, 20:00:00,22,21,0,0,1,0
3, 18:00:00,22,20,0,0,0,0
2, 22:00:00,24,38,0,1,1,0
1, 22:00:00,25,22,0,0,1,0
6, 04:00:00,26,64,0,0,0,0
4, 23:00:00,23,22,0,1,0,1
5, 02:00:00,29,7,0,0,1,0
5, 16:00:00,41,18,0,0,1,0
2, 18:00:00,46,6,0,0,1,0
3, 01:00:00,34,19,0,0,1,0
4, 18:00:00,19,13,0,0,0,0
3, 01:00:00,29,37,0,0,0,0
0, 18:00:00,38,6,0,1,0,0
5, 15:00:00,26,126,0,0,1,0
5, 19:00:00,38,20,1,0,1,0
0, 19:00:00,39,12,1,0,0,0
6, 20:00:00,22,20,1,1,1,0
2, 18:00:00,32,4,0,1,0,0
0, 00:00:00,20,9,0,0,0,0
3, 15:00:00,37,4,0,1,0,0
5, 18:00:00,29,6,0,0,0,0
4, 03:00:00,27,21,0,0,1,1
3, 18:00:00,35,6,0,0,0,1
2, 15:00:00,18,17,0,0,1,0
2, 01:00:00,23,24,0,0,1,0
5, 03:00:00,22,16,0,0,0,0
3, 18:00:00,34,12,0,0,1,0
3, 07:00:00,25,6,0,0,0,0
1, 02:00:00,41,29,1,0,1,1
5, 17:00:00,29,1,0,0,0,1
1, 18:00:00,47,55,0,1,0,0
6, 16:00:00,39,20,1,1,1,0
6, 14:00:00,54,15,0,0,0,0
3, 19:00:00,45,5,0,0,0,0
5, 22:00:00,34,22,0,0,1,0
2, 11:00:00,19,7,0,0,1,0
3, 00:00:00,34,27,0,0,1,0
0, 22:00:00,37,9,0,0,1,0
1, 00:00:00,28,13,0,0,0,0
